s12,s13,s23,u1,u2,u3,Q2,madgraph_azimuthal_average
1.18956848467399366e+05,1.04076389113582642e+05,2.82103122755134536e+05,-1.62292413288931741e+05,-3.80517422547427064e+05,-3.42986330088004703e+05,3.80659805588247254e+05,2.21386200790032243e-10
3.54649479747287696e+05,1.72961841280393593e+05,5.30654844872864924e+04,-2.94456914367414603e+05,-1.99279223823860433e+05,-2.69107085465853044e+05,1.82166418142160517e+05,4.99147876395381132e-10
3.33965418549855705e+05,1.25420822090136367e+05,2.09949127653372823e+05,-4.59494893196518184e+05,-2.83553187861228012e+05,-1.11588023660167572e+05,1.85300736424548726e+05,3.29817185876686211e-10
1.59430116839930008e+05,1.98574980839129305e+05,2.13354071116673382e+05,-1.37609046945811453e+05,-3.30123029232606757e+05,-2.93861685441254813e+05,1.90234592823940038e+05,2.67193253520721693e-10
6.22154832023226336e+04,2.36221541322143079e+05,3.20290467803712178e+05,-2.87616404592788836e+05,-1.16694513061538601e+05,-3.86533358242251386e+05,1.72116783568401239e+05,2.65237896655384072e-10
2.22888095255462686e+05,1.55643460794928920e+05,7.03801238607939740e+04,-5.78918316471944418e+04,-3.06792356930606882e+05,-3.57529730694048747e+05,2.73302239360664622e+05,1.18660141451003426e-09
1.61401147647271282e+05,3.31635522130773286e+05,6.74227782677676150e+04,-2.19562357649753481e+05,-1.25837583808771669e+05,-3.13589577400215669e+05,9.85300708129287814e+04,4.84222224267741459e-10
1.46978034588992276e+05,1.61079556995132152e+05,1.11407750937159464e+05,-2.95276076333676989e+05,-1.50828879153740127e+05,-2.17166748092147522e+05,2.43806361058280745e+05,3.13922627397412138e-10
6.36120750736839400e+04,3.10669737968036323e+05,1.73225230454557226e+05,-4.68221365269318776e+04,-6.57081486710407335e+04,-6.57311951975825708e+05,2.22335193677522533e+05,4.37352783259192345e-10
2.20298523911779106e+05,3.39423710243756592e+05,8.62319286040690204e+04,-1.87462587396627408e+05,-3.16689014288680686e+05,-3.78981705550959392e+05,2.37179144476662739e+05,1.47063600142187402e-10
1.88811140524908173e+05,5.74310153543483029e+04,3.90586363998616347e+05,-9.23227197850082594e+04,-5.18940282525307557e+05,-3.42831286538845452e+05,3.17265768971288344e+05,4.61532906598480753e-10
4.27584978688376432e+04,4.28123429489228292e+05,1.37013072481713956e+05,-5.19291079400473798e+05,-2.23483267279292049e+05,-5.33576176982133984e+04,1.88236964538199594e+05,8.83955522971117177e-10
7.26692283125549729e+04,4.53203996645252104e+05,4.40066030437260342e+04,-7.41287243956243037e+04,-6.73499615756599524e+04,-6.56152077661072253e+05,2.27750935630823631e+05,5.05328957975817666e-10
5.21660318141483818e+05,1.31483386950275220e+05,5.96012479955041781e+04,-1.18645648406181324e+05,-5.19140995966976741e+05,-1.84835184873711696e+05,1.09876876159606880e+05,2.00493793520558241e-09
3.06702268436292536e+05,1.54609244257996965e+05,3.54590315566650534e+04,-4.38634245061001158e+05,-7.67294808146327996e+04,-1.77871957774357637e+05,1.96465139399036852e+05,6.87183662146494365e-10
7.71899101355714374e+04,2.13974793043539772e+05,5.74518342311549059e+04,-3.76632346876497264e+05,-2.21053878785640467e+05,-1.33401025426373148e+05,3.82470713678244501e+05,3.24757687080809433e-10
2.35537041096971428e+05,2.26514854653261893e+05,2.21409190479520388e+05,-5.26830517318819184e+05,-1.43637957974798861e+05,-2.42971109180921834e+05,2.29978498244785878e+05,9.26778404343857598e-11
9.03022305565526040e+04,9.61866490514448669e+04,1.99409594219399034e+05,-7.80328756499239971e+04,-1.68328465887238272e+05,-4.67138763329574140e+05,3.27601631039340049e+05,6.45308061979667951e-10
8.38117780875423778e+04,6.93609899780305859e+04,2.46723447285528382e+05,-8.85423243878381763e+04,-2.58472561542203737e+05,-4.16094373110866058e+05,3.63213043689806887e+05,6.81892492520536101e-10
4.34770824071069481e+05,6.54710116815770161e+04,2.08571596904160746e+05,-2.66273588300841220e+05,-5.64387243946051458e+05,-1.35946158154743549e+05,2.57793557744829421e+05,3.72560840208581887e-10
7.03530910204543325e+04,1.55562899755856721e+05,1.59911718651313422e+05,-2.59941010853388871e+05,-1.90755550662895257e+05,-8.23239149005137733e+04,1.47192766989173222e+05,1.85732555392344923e-09
1.08538050778864126e+05,3.62403449225199060e+05,8.69053070607106201e+04,-1.09612559910112410e+05,-1.61824181088976387e+05,-3.80854169971033989e+05,9.44441039053489949e+04,6.77323622445811864e-10
8.75975696423216723e+04,1.34051484666086821e+05,2.87697677801498867e+04,-3.99251928001888620e+05,-1.18057158448445407e+05,-4.47015445399803284e+04,3.11591808901755954e+05,1.91858387272474191e-09
2.23777008459707547e+05,1.05553383697828715e+05,2.15591598972474167e+04,-1.66525230251923436e+05,-3.57136547742709576e+05,-8.67854386679609306e+04,2.59557664607810264e+05,3.17529567916720053e-09
1.36396565650738514e+05,2.53676840842257370e+05,1.06089966078174242e+05,-1.39997151912868547e+05,-2.64711371251055039e+05,-4.86891102320543607e+05,3.95436252913297154e+05,1.40069237773774581e-10
1.19526141820534482e+05,1.65409094876590359e+05,2.32141586897370726e+05,-1.90662002394374402e+05,-6.58881715888387844e+04,-4.29654417839735339e+05,1.69127768228452973e+05,3.40085155674998909e-10
7.76193783328624995e+04,2.77272879476429895e+05,2.20006200883230747e+05,-3.38636017055350123e+05,-1.10731598202944602e+05,-3.30369621204463649e+05,2.04838777770235291e+05,1.69945305759580507e-10
5.62838835220171313e+04,9.02488748666862375e+04,4.42165015877999016e+05,-2.05095924376989860e+05,-3.86208775824802113e+05,-2.53216039471089287e+05,2.55822965406178846e+05,7.60884076003969809e-10
3.43756194065327581e+04,2.46452554349067097e+05,3.82145714580234024e+05,-1.99867758272440406e+05,-2.86062810947145626e+05,-4.30247097618024738e+05,2.53203778501776978e+05,2.52068087642106165e-10
5.61564485551984108e+04,2.76088894496305671e+05,2.06194048609866994e+05,-7.85990901158757333e+04,-2.61454923027372162e+05,-5.03140693386835628e+05,3.04755314868712449e+05,2.09479486108348470e-10
1.31907363224663801e+05,8.37991316029995069e+04,3.54968043255277560e+05,-7.53935171635590668e+04,-7.47566582334617502e+05,-5.79459654253382250e+04,3.10231526840574341e+05,1.69440354459994261e-09
9.25523206693658722e+04,1.71284871954939561e+05,6.05968467741541099e+04,-6.77705335818489257e+04,-2.43565496851545060e+05,-2.50759359034770110e+05,2.37661350069704611e+05,1.61995856169796073e-09
9.34049794503831363e+04,4.80533124115563813e+05,8.30985053429382533e+04,-3.93134780298258993e+04,-1.00534852175761742e+05,-6.29108418128020479e+05,1.11920139424723006e+05,1.01536864914751858e-09
5.59569566384883830e+05,1.20083435478792933e+05,5.25646186854127445e+04,-7.55681864621807938e+05,-9.46085148760098527e+04,-1.33301874147715804e+05,2.51374633096444100e+05,3.61941634661948745e-10
7.78817365604497027e+04,1.71644725366124942e+05,3.72518747637073917e+05,-2.14310488422608178e+05,-2.62115206351298431e+05,-3.51626856068199209e+05,2.06007341278457723e+05,2.82587049245561437e-10
3.04426640569709823e+05,1.36498790340952342e+05,9.09934034801836824e+04,-3.05476544914693746e+05,-3.83825930780001858e+05,-1.96746344271535287e+05,3.54129985575384868e+05,2.04781789392065705e-10
1.49264198764435103e+05,2.70064163416206080e+05,8.63118679118454456e+04,-4.39715101546493315e+04,-2.12969195960465324e+05,-3.87128216207360092e+05,1.38428692229987733e+05,1.43056560727258993e-09
6.31874075045272475e+04,4.91353365981266368e+05,6.91104189599269594e+04,-6.80136043489042786e+05,-1.77124657520485140e+05,-1.40894818898176396e+05,3.74504327461983426e+05,1.03215039054299592e-10
1.88952069694702688e+05,1.78218221229466260e+05,2.59132911946957698e+05,-2.20789799761131755e+05,-5.70008069549214561e+05,-1.18087581439706730e+05,2.82582247878926108e+05,2.19933282012492034e-10
8.57610129196144699e+04,2.32925339290619537e+05,2.15787208796501014e+05,-2.94728217606658349e+05,-2.95901878785650595e+05,-1.88704333422056050e+05,2.44860868807630060e+05,2.41798199499961593e-10
3.58174865952282446e+05,7.49666187768353848e+04,1.05316184451840760e+05,-3.67590771852119884e+05,-2.36694336144329456e+05,-1.26133152774551243e+05,1.91960591590041993e+05,8.07599526227158459e-10
1.65838099161750462e+05,3.84367026072754932e+05,1.53320463973145321e+05,-2.67816067132660421e+05,-6.89311263306084584e+04,-6.48250830840450362e+05,2.81472435096068250e+05,5.23504284320646877e-11
2.34373151534379751e+05,2.12899283058071946e+05,2.73552444055888278e+05,-9.63427362249163707e+04,-3.66189309443427250e+05,-3.48433161001332162e+05,9.01403280213359249e+04,4.63774363280104820e-10
2.64671535737738886e+05,3.62196552040949988e+05,9.03244297486272408e+04,-2.95914878409898141e+05,-4.18731970064885798e+05,-2.42618073141065892e+05,2.40072404088534182e+05,9.76229614955738356e-11
4.54912098215402511e+04,4.74264118694189121e+05,7.44199290788222279e+04,-4.73698172311337767e+04,-5.40972958923692640e+04,-6.49861338844295358e+05,1.57153194373247185e+05,7.19501537000486329e-10
1.29479516907839323e+05,3.76283303417640564e+05,1.87931139970715449e+05,-1.54247472310655547e+05,-3.61962456639380893e+05,-3.72790492443711497e+05,1.95306461097552761e+05,1.21469777884938824e-10
1.59597394050762668e+05,2.04204315758184355e+05,2.35773928642527841e+05,-2.42790819081672846e+05,-5.74568656280191426e+04,-4.43465160472063581e+05,1.44137206730280595e+05,2.30352088389471660e-10
1.07145066546112605e+05,1.44629102163760719e+05,9.05330291699666705e+04,-3.26397903762743808e+05,-2.42521166290782392e+05,-8.71123190955744212e+04,3.13724191269260424e+05,6.62134725194032092e-10
2.71909000064128428e+05,1.83939092865184561e+05,6.29986639101923356e+04,-6.07373724434732576e+04,-5.10120543133313593e+05,-2.75655864284951938e+05,3.27667023022233567e+05,9.46626694956178379e-10
1.08049522210493888e+05,2.76096555127148691e+05,1.78580466722551791e+05,-2.67063297230983386e+05,-3.09552277916844003e+05,-8.98716982354208885e+04,1.03760729323053660e+05,8.43631672100207549e-10
2.20163890124544909e+05,8.34112196823594568e+04,3.14305298080780660e+05,-2.24758901424028038e+05,-2.12965518375384010e+05,-2.83189980160114763e+05,1.03033992071842062e+05,7.69374145283150706e-10
7.68146339854839316e+04,2.52358745402213535e+05,6.18643131828977203e+04,-6.61538246900868253e+04,-1.11212955150236012e+05,-3.13524498736917682e+05,9.98535860066456953e+04,2.37873268682840290e-09
1.96255327223621949e+05,1.66255248204946663e+05,2.04699924878374150e+05,-7.66661262431900832e+04,-4.68783820446296711e+05,-1.30974160415961233e+05,1.09213606798505221e+05,1.30505366610225275e-09
3.16107375624580774e+05,3.30474841679575329e+04,2.03894828222515178e+05,-3.96947650033642305e+05,-1.66470606896406767e+05,-3.68554824002780253e+05,3.78923392917775956e+05,3.30397102565207768e-10
3.58268573119007342e+04,3.55448449749592575e+05,9.04037942360654415e+04,-4.66960634845571883e+05,-1.49900598305937921e+05,-4.32838591332871802e+04,1.78465990987238562e+05,1.80173715992094137e-09
1.10809221972088446e+05,2.43039233754684043e+05,3.93166451646333211e+05,-4.08033657069519395e+05,-1.91585269661003229e+05,-3.19800100498879328e+05,1.72404119856296136e+05,1.52417350248918845e-10
6.12226698299891432e+04,3.29012475981489930e+05,2.13334670223407884e+05,-4.46400378984301584e+05,-1.61171983843426424e+05,-1.15544613025222454e+05,1.19547159818063461e+05,6.64488085265141576e-10
1.90619664196015743e+05,7.78879230772294250e+04,1.05199673110244301e+05,-3.08371205839482660e+05,-7.21193604214994702e+04,-1.14390505661610514e+05,1.21173811539103190e+05,2.26532353019325503e-09
1.95765473557439545e+05,1.95223253446866620e+04,7.29157157122121425e+04,-7.99840250518513785e+04,-4.48694113828051253e+05,-1.33097005491751537e+05,3.73571629757315910e+05,7.13004141342103186e-09
6.93024584354262188e+04,1.95936735918857274e+05,1.92873822116911295e+05,-2.50737490854467556e+05,-3.33192695836388739e+05,-1.70797447417675721e+05,2.96614617637337127e+05,3.44516546913334187e-10
5.79182908403498353e+05,4.10553994774217572e+04,1.08133986071703315e+05,-3.59318906155158591e+05,-5.07944926658437238e+05,-6.99377163700028614e+04,2.08829255230975279e+05,1.36970091026131262e-09
3.55345391467392561e+05,1.83752891228121734e+05,1.13689320974678121e+05,-4.46222546459395846e+05,-2.53554443064727704e+05,-2.84681862839978363e+05,3.31671248693909496e+05,8.85020203394535534e-11
1.05755707508785301e+05,8.46339751320862852e+04,3.43006821817238873e+05,-2.18360947945032880e+05,-4.86090444426254719e+05,-2.28716836963898590e+05,3.99771724877075874e+05,3.04727862538919140e-10
1.12255856810631463e+05,2.70051561899923370e+05,2.11369475732191786e+04,-1.85387377021484863e+05,-1.24721060033801536e+05,-4.30585383382217726e+05,3.37249454153730418e+05,5.36419875240433648e-10
9.75401796779008873e+04,2.11306655298290541e+05,1.78018450207979942e+05,-3.49312629687794077e+05,-1.17606843358878250e+05,-2.25058669127720001e+05,2.05112856990221102e+05,2.75694734482049750e-10
8.06069237768945750e+04,1.80485261665527330e+05,2.99450373790495272e+05,-3.71613611172253208e+05,-2.83497168253257987e+05,-2.38750237766397709e+05,3.33318457958991523e+05,1.81488691919995071e-10
2.14203721096129913e+05,3.61835816542624962e+04,5.08892474017028580e+04,-1.65424477271334181e+05,-2.74961376049880870e+05,-4.74282076861812966e+04,1.86537510855301080e+05,9.61070985577478624e-09
1.38748824221490824e+05,1.56633823093858256e+05,3.86207957198226126e+05,-2.66474939000153274e+05,-1.05882060180760149e+05,-5.45422035345600219e+05,2.36188430012938392e+05,1.33600034336466354e-10
3.23666516191759729e+05,5.47491471204904665e+04,2.80313863898388518e+05,-1.47175795969281637e+05,-4.87333659292485798e+05,-1.68856322370168287e+05,1.44636250421297445e+05,9.61190714365260938e-10
5.36070100990230858e+04,1.36249606722567492e+05,2.83610896613973367e+05,-1.41910034171071020e+05,-1.92702190165362699e+05,-2.42821017207213212e+05,1.03965728108082956e+05,1.74748494213825602e-09
1.50848920983938151e+05,1.03758064498309439e+05,3.25851222516450798e+04,-1.53475354784087569e+05,-2.41656839934075571e+05,-1.13242004055030775e+05,2.21182091039301275e+05,2.88404676471214461e-09
3.60699371067163593e+05,1.57017189813648642e+05,1.09425692680045817e+05,-1.48184361079740891e+05,-5.07438648980858154e+05,-3.35267807955093216e+05,3.63748564454834559e+05,2.14363475418567394e-10
2.37558849890261365e+05,1.40111353781085316e+05,7.94881816402358672e+04,-2.07975823327792808e+05,-3.57388723792100034e+05,-1.59385884938345640e+05,2.67592046746656008e+05,4.69479858531078102e-10
1.38203263032679941e+05,3.28987365276514902e+05,2.41531726537617738e+05,-3.36541191898443096e+05,-3.21756537306334241e+05,-1.46567637027334975e+05,9.61430113852995128e+04,3.16601571361483336e-10
5.78717870899309346e+04,5.12411396271858946e+05,1.29513866288115853e+05,-1.46252606466753030e+05,-1.27047242402382515e+05,-5.40593137828490348e+05,1.14095937047720363e+05,2.40378301260217653e-10
2.88817247142604552e+05,4.98757958142623102e+04,1.95090216954580334e+05,-4.72481580115091056e+04,-4.91269184078478254e+05,-7.63955371837640851e+04,8.11296193623042054e+04,7.19163271162315437e-09
5.06070927484116517e+05,3.71864673539017240e+04,3.54083126392205304e+04,-3.06503495407209208e+05,-5.89042722319261753e+05,-7.04565979882629472e+04,3.87337108237495471e+05,2.05469989052484948e-09
6.77711375501877046e+04,8.26078204455524101e+04,5.35003116165580461e+05,-1.41652120287278813e+05,-1.29067301456510613e+05,-6.86028442573384498e+05,2.71365790155853436e+05,4.23382548991539164e-10
8.95280845586109499e+04,2.55441956278298050e+05,1.18498749597125687e+05,-1.05401356623886080e+05,-1.81619654611583945e+05,-3.22167703995489341e+05,1.45719924796924490e+05,6.11803105239318214e-10
1.85051062260984734e+05,2.37057655074054957e+05,4.78814196821010410e+04,-3.29444848117624468e+05,-1.07508712471895618e+05,-3.04368295710059116e+05,2.71331719282438746e+05,2.38984604210357697e-10
3.93152302164730616e+05,5.94725205602736387e+04,1.29036526248042952e+05,-5.98098790503721219e+05,-6.85954841700907273e+04,-1.16566665387317684e+05,2.01599591088082350e+05,8.15722641618130224e-10
4.86203304200832208e+05,6.45006143443226465e+04,1.01760254754220921e+05,-8.01052416194684920e+05,-1.14552484508366688e+05,-8.22838888369480264e+04,3.45424616240623291e+05,4.53238333474837102e-10
7.77287194454714627e+04,1.63943173589132814e+05,3.81794626094256237e+04,-2.48704290493316425e+05,-1.38559215151070355e+05,-3.65407487133306713e+04,1.43952898713687609e+05,4.83630524222057226e-09
3.64606673778732074e+04,7.51819277175445895e+04,1.88294795389689330e+05,-1.88563865789048141e+05,-2.08549022484950052e+05,-2.98496674295466160e+05,3.95672172084357124e+05,9.15262075001905866e-10
7.98712889260691882e+04,1.14527888963050704e+05,4.96882397065250028e+05,-6.23726601487589942e+04,-4.82410727748628342e+04,-7.41021350437106332e+05,1.60353508406358189e+05,8.57465181962705383e-10
2.52995089170887950e+05,2.47094475805035967e+05,1.99747654568716767e+05,-5.13766263632185233e+05,-2.05145140725151985e+05,-2.09945937741008878e+05,2.29020122553705587e+05,9.02409655692876288e-11
5.63017599237039394e+04,4.00166337469044083e+04,3.04743559204987250e+05,-1.11106161457975046e+05,-2.30953750393623137e+05,-2.48797241694540891e+05,1.89795200670543534e+05,3.74630970842463392e-09
4.95546092294861737e+04,2.02550441256313294e+05,1.32854337963039521e+05,-1.04047286929387657e+05,-2.19522499807682616e+05,-1.79673295487732335e+05,1.18283693775963940e+05,1.83586791722428526e-09
9.02090478118248866e+04,3.27618533088850614e+05,3.14665910472991178e+05,-9.40006818647881009e+04,-1.48373078826141777e+05,-6.64363780266618473e+05,1.74244049583881861e+05,1.82746716573982133e-10
2.97633703170678345e+04,3.92014494589861279e+04,4.09274632082676340e+05,-8.19257644206144032e+04,-5.24333013630595407e+05,-2.60680024318730138e+05,3.88699350511209283e+05,2.64267530059985232e-09
